id,sentiment
870434739106316288,-1
870434739399872512,1
870434743493345282,-1
870434743694839808,1
870434744311394305,-1
870434744713879552,1
870434746676920321,-1
870434747264016386,1
870434754847543296,-1
870434754730090496,0
870434754780434432,0
870434755606720512,0
870434756294582272,0
870434756609159168,0
870434757045346308,0
870434757078913026,0
870434758639185920,0
870434759457083396,0
870434760375533568,1
870434764133548032,-1
870434775097462784,-1
870434788057923584,-1
870434789156806656,1
870434792831148032,1
870434796807303169,0
870434796757024769,0
870434802784239616,-1
870434803581157376,1
870434805783166976,1
870434806991011840,-1
870434806965968896,-1
870434807880323072,1
870434808303955972,-1
870434810241601536,0
870434810317209600,0
870434810363346944,0
870434810350772228,0
870434810266873856,0
870434810652766210,1
870434811365687300,0
870434813676634112,1
870434816683982848,-1
870434817468280832,1
870434821348012032,-1
870434822803652608,1
870434821700546564,0
870434826049814528,-1
870434826100387844,0
870434827606118400,-1
870434828101066752,1
870434828973350913,-1
870434830202413056,-1
870434831527575552,1
870434834350571522,-1
870434844504969216,1
870434847331844096,1
870434847889793028,1
870434848988594176,-1
870434848799961089,-1
870434851022934016,0
870434852113268737,0
870434854663462912,-1
870434855250690048,-1
870434856035131393,-1
870434863475814400,0
870434863526162433,-1
870434865564581888,1
870434866592088064,1
870434870736166912,-1
870434870891347970,-1
870434871444819969,-1
870434873172910080,-1
870434874724827136,1
870434882610053120,1
870434882542895104,0
870434884250198016,-1
870434887576289282,1
870434889719357440,0
870434890780516352,-1
870434890466152452,-1
870434897625829378,-1
870434899299270657,-1
870434901438353408,-1
870434907088093185,1
870434907239190528,-1
870434913434161154,-1
870434915854295042,0
870434916332216320,1
870434925450866688,1
870434926075797505,-1
870434936183955456,-1
870434936943247361,-1
870434938813685760,1
870434939015245825,0
870434939530903552,-1
870434942030929920,1
870434944367054848,1
870434945101115397,0
870434950008393728,-1
870434951677833218,1
870434952617369601,-1
870434952462073858,0
870434956069150720,1
870434956052443136,1
870434957663117314,-1
870434961190506497,-1
870434962931015680,-1
870434964478640128,0
870434967087656960,-1
870434967721037824,1
870434969646231552,1
870434970883342336,-1
870434974528417792,-1
870434984703799297,-1
870434986662522881,0
870434993406869505,0
870434997051830272,1
870435001481011201,-1
870435003728928768,0
870435013468094464,1
870435020019597312,-1
870435020078366720,-1
870435020141408256,-1
870435021445844992,0
870435025321431040,0
870435027179491328,1
870435028651692032,1
870435030140567552,1
870435032913108992,-1
870435034813132800,-1
870435039128854532,-1
870435042195058688,1
870435045152088064,-1
870435049530957824,1
870435049153347584,-1
870435056095023104,-1
870435058816958465,0
870435065267986432,-1
870435066295369728,-1
870435070565163008,0
870435071567822851,-1
870435072477769729,-1
870435073526386688,-1
870435077842509824,1
870435079084027904,-1
870435079587155968,0
870435079302131716,-1
870435083358003201,-1
870435090806956032,1
870435092908220416,-1
870435093990576128,-1
870435095726874624,-1
870435096586842112,1
870435098948100096,1
870435100676177920,1
870435102873993216,-1
870435109027164160,1
870435118841831000,0
870435122377621504,1
870435123698774016,-1
870435128874483712,-1
870435130850062336,-1
870435133857251328,1
870435133832052736,1
870435135098732548,-1
870435143294623744,-1
870435150345228288,1
870435150814892032,1
870435151649546240,0
870435153398685696,-1
870435157169160192,-1
870435160482758656,-1
870435163121090561,1
870435169068560384,-1
870435169710338050,0
870435175599046658,-1
870435175875977217,1
870435174223290368,0
870435177998286848,-1
870435184616910848,-1
870435188718940160,-1
870435196897607681,1
870435197896069120,-1
870435198067892224,-1
870435200353882114,0
870435202266431493,-1
870435206016233473,-1
870435208721567744,-1
870435209849733120,-1
870435212785704960,1
870435213137952769,-1
870435216250347521,1
870435216799739905,1
870435216866893824,-1
870435217374425088,0
870435217940656129,-1
870435218590547968,0
870435220872286208,-1
870435225297342464,-1
870435226144706564,-1
870435227428147202,-1
870435229432913920,-1
870435234826924033,1
870435238547042304,-1
870435239256092672,1
870435240271073280,-1
870435241470644228,-1
870435242779299840,-1
870435247107604480,1
870435252690239489,-1
870435253772468224,-1
870435254997098497,-1
870435260781150208,1
870435261506883584,-1
870435265671593984,-1
870435268624396289,-1
870435269228371968,-1
870435270080032768,-1
870435270281265152,0
870435272046944256,1
870435276405043200,0
870435278527352832,1
870435281186340864,0
870435284055412736,-1
870435289394692096,0
870435289797337093,1
870435290212691968,1
870435291156197376,-1
870435294197067776,-1
870435294121689088,1
870435304603172864,-1
870435305253478401,1
870435310265618432,-1
870435311343611905,1
870435313805602000,0
870435320571056133,1
870435323767132160,-1
870435325188767744,-1
870435325235130369,-1
870435326313066497,-1
870435328594726912,1
870435330544947200,-1
870435330532364289,-1
870435330549104640,-1
870435330549088256,-1
870435330544984065,-1
870435328561078272,0
870435330536595458,-1
870435330591043587,-1
870435330536620032,-1
870435330628886528,-1
870435330549088257,-1
870435330511446016,-1
870435330574270464,-1
870435330511392770,-1
870435330582749184,-1
870435330591031296,-1
870435330628886532,-1
870435330628870144,-1
870435330570178561,-1
870435330649800704,-1
870435330582650881,-1
870435330532327424,-1
870435330549100545,-1
870435330654035969,-1
870435330620399616,-1
870435330649858048,-1
870435330628898816,-1
870435330641371136,-1
870435330645573632,-1
870435330624700416,-1
870435330574360578,-1
870435330637221888,-1
870435330574372865,-1
870435330632974336,-1
870435330570149888,-1
870435330624700417,-1
870435330549104642,-1
870435330637283328,-1
870435330607808512,-1
870435330863673345,-1
870435330742140929,-1
870435330570072064,-1
870435330725363712,-1
870435330616213504,-1
870435330545008640,-1
870435332386205696,1
870435332612800512,1
870435334110052352,1
870435335808970752,-1
870435336098394112,0
870435338887376896,-1
870435341324488704,1
870435342142328833,-1
870435349616500736,-1
870435348949729282,1
870435351084625920,-1
870435353487867905,-1
870435353802493956,0
870435354465247237,1
870435355534798848,0
870435361448710145,0
870435367383465984,1
870435368469966856,1
870435370034278401,1
870435374685970432,1
870435375872974848,0
870435378217459712,-1
870435382269169664,-1
870435383112118272,-1
870435383267524608,0
870435385314349061,1
870435387222577153,-1
870435387461652480,0
870435387751247872,-1
870435399117811712,0
870435402368331777,-1
870435404977131521,-1
870435409976737792,-1
870435412904484864,1
870435413919453184,-1
870435414540247040,-1
870435417107058689,1
870435417262260225,0
870435419023826944,1
870435419162263552,-1
870435420605222917,1
870435421641220096,1
870435422777638912,1
870435422480027648,-1
870435423427985409,-1
870435424489140224,-1
870435426116542464,-1
870435427118985216,0
870435433305448448,1
870435437629669376,-1
870435438086938624,1
870435440414928896,1
870435441178066944,1
870435447696130052,-1
870435448312737793,1
870435450128809984,-1
870435452616048641,0
870435468462129154,-1
870435469145784320,1
870435468923383808,-1
870435476594769921,1
870435482085273600,1
870435482387099648,-1
870435486149394433,-1
870435490561961986,1
870435499864989696,1
870435503354421248,-1
870435507611848705,-1
870435509495103493,1
870435511143473152,0
870435513143930880,-1
870435514066849793,1
870435515098693634,1
870435515681656834,-1
870435518978379776,-1
870435523919085568,-1
870435525051777024,0
870435528453304320,-1
870435528801497091,-1
870435532513263616,0
870435533561921537,0
870435533683650561,-1
870435534107234304,-1
870435535197569024,-1
870435536774848516,-1
870435540625231872,1
870435540478418945,1
870435549592645632,-1
870435549206781957,1
870435550192218112,-1
870435551157026817,-1
870435557352116225,-1
870435561722523648,1
870435561777106944,1
870435563286937600,-1
870435565321285633,-1
870435566449557504,1
870435573403574272,-1
870435574582083588,-1
870435575735750660,0
870435577308565504,-1
870435578516566016,1
870435579225362432,-1
870435580349476867,0
870435581230297088,-1
870435582417162240,-1
870435585307156480,-1
870435585856598017,0
870435589375578112,-1
870435589891469313,-1
870435597214765057,-1
870435599081254912,-1
870435607499210752,1
870435614063185921,1
870435617108353025,1
870435617787850752,1
870435618379235329,1
870435623701626880,1
870435623601004544,-1
870435625794760704,1
870435632102875136,-1
870435637891125248,1
870435639279276032,-1
870435639908380674,1
870435642450337794,-1
870435647672041472,-1
870435652092936192,-1
870435653716135937,-1
870435653498089472,-1
870435653971976192,-1
870435654370443264,1
870435655595184129,1
870435655729459200,-1
870435656186552325,1
870435662947913729,1
870435669625253892,-1
870435674486394881,1
870435677367939072,0
870435681432199168,-1
870435695860391936,-1
870435694778474496,-1
870435698758762496,-1
870435700054863872,0
870435702206418944,-1
870435710880415744,1
870435713275142144,1
870435714965680128,1
870435716085448704,0
870435716609781760,-1
870435722225963009,-1
870435727942832129,-1
870435728034942977,0
870435732300615680,-1
870435734842474496,-1
870435736905973760,1
870435740642979840,-1
870435741733617664,1
870435743302332417,-1
870435743751122949,-1
870435745441492992,1
870435745483370497,-1
870435747324710913,-1
870435748977065984,-1
870435748876627968,1
870435750172438530,-1
870435751556595712,1
870435751766491136,-1
870435752139730944,-1
870435755436326913,0
870435756359254016,1
870435758871642117,1
870435759890640896,-1
870435761660841985,-1
870435762738790401,-1
870435765389578240,0
870435769969553409,-1
870435771575967744,-1
870435771928498176,1
870435778874281984,-1
870435782485561344,-1
870435786017124352,0
870435787732549632,1
870435792036012032,-1
870435796989366272,1
870435801796034560,-1
870435803301908480,1
870435805059321856,-1
870435807705825280,1
870435811136643072,0
870435814131482624,-1
870435818942349312,1
870435819261186052,1
870435820032765952,1
870435825669951488,-1
870435826018140160,-1
870435826278293504,-1
870435829671383040,-1
870435830204055552,-1
870435831281889280,1
870435831147708416,-1
870435831877558272,-1
870435832179507200,1
870435833488187392,-1
870435834192814080,-1
870435833286762496,-1
870435834712907776,-1
870435834067070977,1
870435835853676544,-1
870435839209230336,-1
870435839473582081,-1
870435839746072576,-1
870435843063898112,0
870435844112359428,-1
870435844624195584,-1
870435846549319680,1
870435847090208768,-1
870435851175514112,-1
870435852069072896,0
870435852572381184,-1
870435854547795968,-1
870435856821125120,1
870435858112847872,-1
870435867893964800,-1
870435870498725888,1
870435872679841794,1
870435877318778880,-1
870435879247949824,1
870435879151710208,1
870435883157045249,-1
870435883375308800,1
870435883559903233,-1
870435884406947840,-1
870435886772625409,-1
870435892548259841,1
870435892707688448,-1
870435901809115137,0
870435906267762688,-1
870435906947342338,-1
870435919328821248,-1
870435923271577601,0
870435923741126656,1
870435926161334274,-1
870435953424379904,-1
870435960130949120,0
870435963142512640,1
870435964333813760,-1
870435973284245504,-1
870435975582765056,-1
870435976409219072,-1
870435977717665792,-1
870435977755598848,-1
870435979781324800,0
870435987457003520,-1
870435987566055424,-1
870435988731863040,-1
870435995241648129,0
870435998173417472,0
870435997682630656,-1
870436008080400387,-1
870436012584861696,-1
870436016959758336,-1
870436018658447361,1
870436019711168513,1
870436020185182208,-1
870436022609473536,-1
870436022991060992,-1
870436030528143360,1
870436038317023232,-1
870436040850395136,1
870436044528914432,-1
870436045527162880,0
870436050409185280,0
870436051386380288,1
870436051638259712,-1
870436054599213056,0
870436055035420672,-1
870436056063250432,1
870436065013714945,-1
870436069162049537,1
870436071535935488,0
870436072269938688,-1
870436076833386498,-1
870436078880272384,1
870436080016736256,-1
870436080092315648,-1
870436082982297600,1
870436085037277184,-1
870436086387843073,1
870436084504809473,-1
870436089923858433,1
870436092910067712,0
870436099348455425,1
870436103928463360,-1
870436109959831552,1
870436116436058112,-1
870436119321686017,1
870436119158046720,0
870436121544675328,-1
870436121871777792,-1
870436123130122240,1
870436124153466884,1
870436124572786688,-1
870436126300921860,0
870436126124896257,1
870436126271688705,0
870436127597105152,-1
870436127706107906,0
870436132097449984,0
870436132961611776,1
870436133900926976,1
870436137218842624,0
870436138812665856,-1
870436141257773057,-1
870436144340664320,1
870436147259953156,-1
870436149608796160,-1
870436152234430465,1
870436154302242816,0
870436155900047360,-1
870436155103342592,1
870436159368908800,-1
870436163340845056,0
870436163605078016,-1
870436164297216001,-1
870436167392436224,-1
870436168629972000,0
870436170722926598,-1
870436174204153856,1
870436180902465536,-1
870436182693380096,1
870436185771999232,-1
870436186468339712,-1
870436187990786048,0
870436197620994050,1
870436201261658112,0
870436203954176001,1
870436204352872448,-1
870436210497511424,1
870436211600625666,0
870436212787499010,1
870436213659901953,-1
870436218043060224,1
870436219284533248,-1
870436223894114304,-1
870436227400564736,1
870436229539442688,-1
870436232823689216,-1
870436234375704576,-1
870436236078571520,1
870436236933988352,-1
870436238901358592,-1
870436244072710144,-1
870436251920367618,1
870436255200403457,-1
870436258383892481,-1
870436258337759234,1
870436259373735936,0
870436263136022530,1
870436266218860544,-1
870436267535630336,1
870436270157246464,1
870436270329036800,0
870436272187338752,-1
870436276821819393,1
870436276134195200,-1
870436285336489986,-1
870436286729003008,0
870436287421001729,-1
870436292491845632,1
870436293137661952,-1
870436293263716354,-1
870436295050379264,-1
870436296891797504,1
870436298720456705,0
870436302486990848,-1
870436305305571328,1
870436308577001472,-1
870436308077887489,-1
870436310514905090,-1
870436310527377408,1
870436315489116160,-1
870436316189646848,0
870436319419346945,0
870436320400769026,-1
870436324528066560,1
870436324808859648,-1
870436329045331972,-1
870436333805649920,1
870436334329970688,0
870436340571271168,0
870436347294691328,-1
870436348796129280,1
870436348896923648,-1
870436349647761412,-1
870436350473928704,-1
870436351946129409,-1
870436358585589760,-1
870436358879199236,1
870436360825430016,-1
870436361093894144,-1
870436362037723136,-1
870436367020552194,-1
870436368899559425,1
870436370900295681,-1
870436375983554561,1
870436375690170368,-1
870436374566105088,1
870436377812377601,-1
870436385844547585,0
870436387073294336,1
870436388642017280,-1
870436389887913984,1
870436391800291328,0
870436393671024640,0
870436392492466176,0
870436401040457729,-1
870436403275890688,-1
870436403016060928,1
870436403842342912,1
870436405780115456,-1
870436411215929345,1
870436413589925889,-1
870436414239977472,-1
870436417029242885,0
870436417033383936,-1
870436419386449924,-1
870436420002996224,-1
870436421303238656,-1
870436425916755970,-1
870436425728221184,-1
870436425757372416,-1
870436426294231044,-1
870436430077583360,-1
870436433558855680,-1
870436434066325504,-1
870436434997641216,1
870436437748928512,-1
870436438961246208,-1
870436440567681024,0
870436449488908289,1
870436450092953600,-1
870436450927468545,-1
870436451523203072,-1
870436456413761537,-1
870436457105805312,-1
870436457193893888,-1
870436459559387136,-1
870436465083162626,1
870436465381167104,1
870436475132940289,-1
870436478031196162,-1
870436480883281925,1
870436484616253441,-1
870436488055574528,-1
870436489787781120,-1
870436491335434240,-1
870436496360087552,1
870436496536473604,1
870436501070524420,-1
870436504589479939,-1
870436505717788675,-1
870436507445858304,-1
870436508376879104,-1
870436511887609860,-1
870436517792989184,-1
870436518804033537,-1
870436522591375360,-1
870436525426659328,1
870436529629306881,-1
870436530690473984,-1
870436530489143296,1
870436531990925312,-1
870436533391642624,-1
870436533437779968,1
870436537888100356,-1
870436544120852480,-1
870436545450446849,1
870436546318655488,1
870436546716983298,0
870436548965146625,-1
870436549749559296,-1
870436550152245253,-1
870436550512791552,-1
870436551322415104,-1
870436552194871300,1
870436554346553344,-1
870436558666694660,0
870436559719419905,-1
870436558150742016,-1
870436563317960704,1
870436574038708224,1
870436576710586368,-1
870436577364856836,0
870436579495596032,-1
870436580695179264,0
870436581861195778,1
870436584335613952,-1
870436586407604224,0
870436587452194821,1
870436591948275712,-1
870436591914729472,0
870436594985164801,-1
870436596599869441,-1
870436597669539840,0
870436599854747648,0
870436602224541697,-1
870436603923226624,-1
870436604879319041,1
870436606599102464,1
870436607257698308,1
870436608973123584,0
870436610281623552,1
870436610214469633,1
870436614983516162,1
870436616816521218,1
870436616514523136,-1
870436617219002370,-1
870436617101733890,-1
870436621010714625,-1
870436624617938945,-1
870436625146290176,0
870436631324577792,1
870436632612229120,1
870436634386366464,0
870436638836613120,1
870436641512366080,-1
870436644377309186,-1
870436647673974784,1
870436648089255936,1
870436648290471936,1
870436655223771136,-1
870436655366381569,-1
870436656851058688,-1
870436658281406464,1
870436659422257152,1
870436665403125764,-1
870436669496803328,-1
870436675616419843,-1
870436680280530944,1
870436681903620097,-1
870436681643565056,0
870436685879926785,0
870436688711102464,-1
870436689629532160,0
870436690137157632,1
870436692653596672,0
870436702355161088,-1
870436707237191680,1
870436719635464193,-1
870436722114523136,1
870436725247684608,-1
870436727009271808,-1
870436727382585345,-1
870436728624078848,-1
870436730142285824,1
870436730817662976,1
870436733711597568,-1
870436734739374080,1
870436737016668160,-1
870436741659971584,0
870436746139279360,1
870436747817168901,1
870436753206673408,-1
870436755987681280,1
870436758344826881,1
870436767102627840,1
870436768172171267,-1
870436771494068224,-1
870436777290592257,-1
870436778494357506,-1
870436777215086592,0
870436779412901888,1
870436779895259136,1
870436781086330880,-1
870436783091089408,-1
870436797406490628,1
870436798127783936,1
870436801902555136,-1
870436803777404928,-1
870436803731271680,1
870436807539699712,-1
870436811377659904,1
870436812279472128,0
870436816641441792,-1
870436823272742913,1
870436823134240768,1
870436826389123072,-1
870436828368838656,-1
870436833573851136,-1
870436839961710592,-1
870436842126139392,-1
870436842155511809,-1
870436843711373312,1
870436845733019648,0
870436855115730945,-1
870436855430250497,1
870436856067960832,1
870436858664173570,-1
870436859134058497,1
870436865958060032,0
870436865886740480,1
870436868915044353,1
870436874439069696,1
870436881103810560,-1
870436888720683009,-1
870436893015527424,-1
870436896975015937,-1
870436897520140288,0
870436899403382785,-1
870436899885731840,-1
870436899923558400,-1
870436900850475008,-1
870436904755486722,-1
870436906504531969,-1
870436910610530304,1
870436913492226048,0
870436921209745409,1
870436922581241856,-1
870436923679981568,-1
870436928100945920,1
870436931489767424,-1
870436932047843328,-1
870436932878295041,-1
870436933524238336,-1
870436936141373441,1
870436938293137409,0
870436939257741312,1
870436939932999680,-1
870436944299294721,-1
870436945775558656,-1
870436945855475712,1
870436946505609216,-1
870436948917092352,0
870436957821829124,-1
870436962032906240,-1
870436961944829952,0
870436963698049024,-1
870436963840663552,-1
870436964410863616,1
870436964851384321,0
870436965254148096,1
870436967447580672,-1
870436973231562752,1
870436974590533632,-1
870436975584698368,-1
870436978411487233,1
870436978440974336,1
870436979556700161,-1
870436983608287233,1
870436983700672512,-1
870436984258519040,0
870436991896240128,-1
870436992093372417,-1
870436992890351616,0
870437003346804736,1
870437010267295745,0
870437007742222336,-1
870437021189369856,1
870437021864546305,1
870437022191714304,1
870437025912152064,-1
870437025752678400,-1
870437027459760129,-1
870437027942203394,-1
870437031322673152,-1
870437038050295808,1
870437038977200128,-1
870437038851596289,1
870437039233261568,0
870437040269082624,-1
870437041766408192,-1
870437042978672640,0
870437045935591425,1
870437048850808832,1
870437051669282817,1
870437055846907906,0
870437059843964929,1
870437061001715712,-1
870437061362429954,0
870437062842892288,-1
870437062691872768,0
870437063161774081,-1
870437065661464576,-1
870437067590778880,1
870437067322310656,-1
870437067582472193,-1
870437068962320384,-1
870437069780271104,0
870437072930263041,-1
870437074041798656,0
870437088864329729,1
870437087996194816,0
870437088403107844,1
870437097248874501,-1
870437098872070149,1
870437100365238273,1
870437116085403648,0
870437119113744385,-1
870437120384671744,-1
870437132434911232,-1
870437133562953728,-1
870437133949038593,-1
870437142547357696,0
870437144891768832,-1
870437148343681024,-1
870437148247379974,0
870437155595735042,-1
870437159206920192,1
870437163455832064,1
870437169264869000,0
870437169793466370,1
870437173882896385,-1
870437177519251457,-1
870437182238076929,-1
870437184704323585,0
870437185211772928,0
870437190936838145,-1
870437191830425600,1
870437194678259716,-1
870437197878632450,-1
870437204991987712,1
870437204962623489,0
870437207697477633,-1
870437208876089344,0
870437210276974592,-1
870437212294402048,1
870437211740807168,0
870437215683432449,-1
870437219651076096,1
870437223853940738,1
870437226152415232,1
870437226664132609,-1
870437227884666880,-1
870437227423289344,1
870437230342492160,1
870437230912917506,-1
870437232674557953,-1
870437235656724480,-1
870437240903577601,-1
870437241327366144,-1
870437241385918465,1
870437242908557312,1
870437244594786305,0
870437246893215744,1
870437246826106880,1
870437249414037504,1
870437250647040002,-1
870437250634366976,-1
870437254585438208,-1
870437254820356097,-1
870437257106280448,-1
870437256749760512,0
870437257890512896,-1
870437258142167040,-1
870437263834066944,-1
870437265876451329,-1
870437269957623808,-1
870437271396245506,1
870437272105222144,1
870437272801296384,-1
870437273053143041,-1
870437275670327296,-1
870437276815208449,-1
870437278610407424,-1
870437280766468097,-1
870437281403990021,1
870437284398546944,-1
870437285493329921,-1
870437286512545792,-1
870437286873251840,1
870437289285103616,-1
870437291570769920,-1
870437298428559361,-1
870437298881654784,1
870437300441800704,-1
870437303637860352,-1
870437305982394368,-1
870437307006033920,-1
870437311560916992,-1
870437311493791744,1
870437315327311872,1
870437315453255680,-1
870437316501921796,1
870437318280310785,-1
870437318448087042,0
870437319043678209,0
870437320121561090,-1
870437322566885376,1
870437322822647814,1
870437324500459520,1
870437326798950400,1
870437326748434433,-1
870437330254823424,0
870437330045198337,-1
870437337188114433,0
870437336680714240,-1
870437342045229057,-1
870437345509560320,-1
870437345685757952,0
870437342363955200,1
870437347556548609,-1
870437347971784705,1
870437348529639424,-1
870437350966308865,-1
870437350995656704,-1
870437350706380800,0
870437352363184129,-1
870437352715546628,1
870437353629679616,-1
870437354229698564,-1
870437354896580609,-1
870437355374624768,-1
870437355592732672,0
870437361057906691,-1
870437362752532480,0
870437364916789248,-1
870437365759782912,-1
870437370130178048,1
870437374265708544,1
870437378233651200,-1
870437383099076610,1
870437386546753537,-1
870437390279524352,1
870437390728351744,1
870437390845964288,0
870437394146709504,1
870437394243354624,0
870437397971877889,-1
870437398936784896,1
870437399867801601,-1
870437401734369280,-1
870437404028657668,1
870437405966438400,1
870437406780030977,-1
870437407199567873,-1
870437408122195968,-1
870437409510440960,-1
870437413742673921,-1
870437415126654978,1
870437415281979392,-1
870437415894343681,-1
870437424232574977,-1
870437425226555393,-1
870437432969351168,1
870437433514409984,0
870437435225722880,0
870437444759371776,1
870437444524670977,1
870437448836370433,-1
870437449981468673,0
870437453001142272,-1
870437458621546497,-1
870437460588625923,-1
870437461549121536,-1
870437462765576192,-1
870437465357598720,-1
870437466045591553,0
870437466205016064,1
870437469258252288,-1
870437471053529088,-1
870437473633144832,-1
870437477043097600,-1
870437478024466432,-1
870437479567966209,1
870437485192544260,-1
870437485238726657,-1
870437486794768385,-1
870437488925585409,-1
870437491723177984,0
870437492595412992,-1
870437498316398592,1
870437497175764992,-1
870437501290160128,0
870437512879235073,-1
870437513558708224,1
870437514300891136,0
870437514334449665,0
870437514477051904,0
870437514401554433,0
870437514347139072,0
870437514414137346,0
870437514338643968,0
870437514338746368,0
870437514347020290,0
870437514368081921,0
870437514410041344,0
870437514443608064,0
870437514380689408,0
870437514368106496,0
870437514355462145,0
870437514451984384,0
870437514485485569,0
870437514493939712,0
870437514556743681,0
870437514355527681,0
870437514472861696,0
870437514590302208,0
870437514506420224,0
870437514565214211,0
870437514569433088,0
870437514686877697,0
870437514518994945,0
870437514527387649,0
870437514602926081,0
870437514468745216,0
870437514527494144,0
870437514527387648,0
870437514414219264,0
870437514640728065,0
870437514636476417,0
870437514523295744,0
870437514640633856,0
870437514636427264,0
870437514409943040,0
870437514451968000,0
870437514544152576,0
870437514745593860,0
870437514598727680,0
870437514439401472,0
870437514569371648,0
870437515391508480,-1
870437519292104705,1
870437527622111232,-1
870437530235150337,-1
870437543405342721,-1
870437543879245824,1
870437546324406272,-1
870437548891308032,-1
870437556223070208,1
870437556898476033,0
870437562191630337,0
870437565664514048,1
870437567648460800,-1
870437568113852416,0
870437571376971776,0
870437574321426433,0
870437573851795457,0
870437576989175809,1
870437577651826689,1
870437580738777088,1
870437594827378688,-1
870437597117657089,-1
870437602805112832,-1
870437606949040128,0
870437608605798404,1
870437613278289921,-1
870437618948820993,-1
870437621230698496,1
870437623210397696,1
870437628214001664,-1
870437631468871680,1
870437639085850624,1
870437641203875842,-1
870437650636910593,-1
870437653598154752,-1
870437654487289856,0
870437655313514498,-1
870437659453390848,1
870437663551229952,-1
870437667070255104,-1
870437667351212032,1
870437668265570305,-1
870437669846659072,-1
870437672241684484,-1
870437672849817600,-1
870437677711204353,1
870437681075027968,-1
870437690369609728,-1
870437691636064256,-1
870437696895721472,1
870437701215858688,-1
870437701698191360,-1
870437703766102016,1
870437706559623168,0
870437708207759360,-1
870437718269894656,1
870437718676963328,-1
870437724947230720,1
870437726612590592,1
870437729502244868,1
870437732954275840,-1
870437736758509569,-1
870437738868203520,1
870437739216289792,-1
870437742529978368,1
870437743821701120,-1
870437745117716480,-1
870437747697172480,1
870437747990831105,-1
870437753372241920,1
870437754441785344,-1
870437761932591104,-1
870437765657354240,1
870437775673372672,-1
870437776432517121,0
870437784875655169,-1
870437790890287104,1
870437795017392128,1
870437794656784387,0
870437796359544832,0
870437810460930049,0
870437810532167681,-1
870437820573286402,-1
870437829301686273,-1
870437832225173505,-1
870437833995161601,0
870437836574556160,-1
870437839686688768,-1
870437840496324615,-1
870437841544728576,0
870437842094366721,-1
870437842849333248,0
870437851875262464,0
870437852449955841,1
870437852798169088,0
870437857915285508,-1
870437859508969476,1
870437864353300480,-1
870437868958863360,0
870437873857818624,-1
870437875019591684,-1
870437877234184192,-1
870437877301301248,1
870437879301816320,0
870437880916660224,0
870437881508220928,-1
870437881667629060,1
870437882686840832,-1
870437889468801024,1
870437893323366400,-1
870437897505132544,1
870437899375857664,-1
870437899057147905,-1
870437911648288772,1
870437913288474624,-1
870437915838431232,-1
870437916358709248,1
870437916874559488,-1
870437916111233024,0
870437922788433920,1
870437926320132096,1
870437927473430529,1
870437931382579200,-1
870437946024841216,-1
870437951783784449,1
870437952928702465,-1
870437953268457472,-1
870437954329686016,-1
870437954803691520,1
870437958347890688,1
870437964396081153,1
870437971605860353,-1
870437976249167872,1
870437977440256000,-1
870437981823287297,1
870437983052337152,0
870437985459875840,1
870437985795416064,1
870437986504232961,1
870437989960138752,-1
870437992820871168,1
870437996507664385,1
870437997715398656,-1
870437997740605441,-1
870437998264950784,-1
870437999691128832,-1
870438000295006208,1
870438004359217153,1
870438008775995392,1
870438008796975104,-1
870438009249742848,1
870438009845555201,-1
870438010025725952,-1
870438018024325120,1
870438034289827840,1
870438034147332096,-1
870438035275390977,-1
870438036617666561,-1
870438036986900480,0
870438038249160704,1
870438040291819521,-1
870438040803713024,0
870438042896662529,0
870438046751236096,1
870438047594287104,0
870438058205696000,1
870438060311404545,-1
870438061267533824,-1
870438062018449408,-1
870438062257459200,-1
870438062618288131,-1
870438063880753152,-1
870438066325831680,1
870438065243860992,-1
870438067596705792,-1
870438070302199812,-1
870438071954702341,-1
870438073875681280,-1
870438076253974529,1
870438077721870336,-1
870438085430984704,0
870438088400437248,-1
870438092015939584,1
870438104145969153,1
870438105504825346,1
870438106436165634,1
870438109380567040,0
870438110982569984,1
870438113696518144,1
870438116485505025,-1
870438118092152833,0
870438119849562112,-1
870438120851857408,1
870438121585954817,-1
870438124077236224,-1
870438123943145476,-1
870438125100826624,0
870438127340576768,-1
870438130419204097,-1
870438131299962881,-1
870438132713500673,-1
870438133682143232,0
870438132214366208,-1
870438145824702464,1
870438146235924481,1
870438148672819200,1
870438150530846721,-1
870438151927549952,-1
870438152703545344,-1
870438157929504768,1
870438160584626176,-1
870438161087778817,-1
870438163206090752,-1
870438164430815233,0
870438165831614464,-1
870438166767034368,0
870438167215828992,-1
870438167890886656,-1
870438167739998208,-1
870438171082977280,0
870438171875700737,-1
870438173352091649,-1
870438177080725504,-1
870438182441144324,1
870438190141718528,1
870438192125816832,-1
870438193031770113,-1
870438193807667200,-1
870438197712506880,1
870438199700709376,-1
870438208403902464,1
870438210073018369,0
870438210345816065,-1
870438213717970945,-1
870438215085244416,-1
870438215823634433,-1
870438216792514561,-1
870438220160319488,0
870438221607456768,-1
870438221821468672,-1
870438222165422081,1
870438222924587008,-1
870438232680517635,1
870438234173587456,1
870438235163553793,0
870438238070112256,-1
870438239445934084,-1
870438239513047040,0
870438241186570240,0
870438245468749824,1
870438246580314113,0
870438247876501504,1
870438256151859200,1
870438262057218049,0
870438264099962880,0
870438265349865477,1
870438267476254721,0
870438272773885953,-1
870438279153238016,-1
870438280822652929,-1
870438284949950465,-1
870438286355050496,0
